timestamp,x,y,theta,linear_speed,angular_speed,angular_cmd,speed_cmd,cte,safety_flag
1767866915.259255,0.0,0.0,0.0,0.5,0.03990084784371515,0.03990084784371515,0.5,-0.049876059804643935,0
1767866915.260832,0.0,0.0,0.0,0.5,0.03990084784371515,0.03990084784371515,0.5,-0.049876059804643935,0
1767866915.2665048,0.0,0.0,0.0,0.5,0.03990084784371515,0.03990084784371515,0.5,-0.049876059804643935,0
1767866915.270888,0.0,0.0,0.0,0.5,0.037729317801339236,0.037729317801339236,0.5,-0.047161647251674044,0
1767866915.273802,0.0,0.0,0.0,0.5,0.037729317801339236,0.037729317801339236,0.5,-0.047161647251674044,0
1767866915.274857,0.0,0.0,0.0,0.5,0.03894401731945223,0.03894401731945223,0.5,-0.048680021649315286,0
1767866915.277732,0.0,0.0,0.0,0.5,0.03894401731945223,0.03894401731945223,0.5,-0.048680021649315286,0
1767866915.281462,0.0,0.0,0.0,0.5,0.03894401731945223,0.03894401731945223,0.5,-0.048680021649315286,0
1767866915.293599,0.0,0.0,0.0,0.5,0.04063360123407272,0.04063360123407272,0.5,-0.05079200154259089,0
1767866915.3004148,0.0,0.0,0.0,0.5,0.04063360123407272,0.04063360123407272,0.5,-0.05079200154259089,0
1767866915.3018012,0.0,0.0,0.0,0.5,0.038296218145461226,0.038296218145461226,0.5,-0.04787027268182653,0
1767866915.3026683,0.0,0.0,0.0,0.5,0.038296218145461226,0.038296218145461226,0.5,-0.04787027268182653,0
1767866915.3050585,0.0,0.0,0.0,0.5,0.04244644528343571,0.04244644528343571,0.5,-0.053058056604294634,0
1767866915.3100953,0.0,0.0,0.0,0.5,0.04244644528343571,0.04244644528343571,0.5,-0.053058056604294634,0
1767866915.3146002,0.0,0.0,0.0,0.5,0.04280286970592684,0.04280286970592684,0.5,-0.05350358713240855,0
1767866915.3284178,0.0,0.0,0.0,0.5,0.04280286970592684,0.04280286970592684,0.5,-0.05350358713240855,0
1767866915.3293042,0.0,0.0,0.0,0.5,0.04170758383614679,0.04170758383614679,0.5,-0.052134479795183486,0
1767866915.3342013,0.0,0.0,0.0,0.5,0.04170758383614679,0.04170758383614679,0.5,-0.052134479795183486,0
1767866915.3355737,0.0,0.0,0.0,0.5,0.04225125994001111,0.04225125994001111,0.5,-0.05281407492501389,0
1767866915.3372898,0.0,0.0,0.0,0.5,0.04225125994001111,0.04225125994001111,0.5,-0.05281407492501389,0
1767866915.3423111,0.0,0.0,0.0,0.5,0.04225125994001111,0.04225125994001111,0.5,-0.05281407492501389,0
1767866915.3454638,0.0,0.0,0.0,0.5,0.03988394056047717,0.03988394056047717,0.5,-0.049854925700596464,0
1767866915.3515272,0.0,0.0,0.0,0.5,0.03988394056047717,0.03988394056047717,0.5,-0.049854925700596464,0
1767866915.3707623,0.0,0.0,0.0,0.5,0.04017167772565564,0.04017167772565564,0.5,-0.05021459715706955,0
1767866915.3748045,0.0,0.0,0.0,0.5,0.0433400472005209,0.0433400472005209,0.5,-0.054175059000651116,0
1767866915.3771179,0.0,0.0,0.0,0.5,0.0433400472005209,0.0433400472005209,0.5,-0.054175059000651116,0
1767866915.3967528,0.0,0.0,0.0,0.5,0.0433400472005209,0.0433400472005209,0.5,-0.054175059000651116,0
1767866915.4083898,0.0,0.0,0.0,0.5,0.03860373724074595,0.03860373724074595,0.5,-0.04825467155093244,0
1767866915.4125473,0.0,0.0,0.0,0.5,0.040749000367664226,0.040749000367664226,0.5,-0.05093625045958028,0
